Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,playlist-musica,6600,0,3,8.164579029244281,1.528294999843638,690.1084569999512,821.0,36.952508294219264,0.0,3,5,6,7,12,22,54,120,320,690,690
POST,playlist-usuario,6751,0,3,8.447126527622311,1.4222700001482735,503.356839999924,279.0,37.797936893071856,0.0,3,4,6,7,12,22,53,130,340,500,500
GET,todas-musicas,6547,0,6,13.261784080647132,2.542317000006733,610.8596990002297,54732.0,36.655768454886896,0.0,6,9,12,14,22,35,78,160,470,610,610
GET,todos-usuarios,6487,0,49,67.20139505518598,25.081954000143014,738.9817540001786,344570.0,36.319836561303084,0.0,49,62,73,83,120,160,240,320,580,740,740
,Aggregated,26385,0,6,24.01641549668315,1.4222700001482735,738.9817540001786,98573.36073526625,147.7260502034811,0.0,6,14,32,39,61,95,150,210,490,690,740
