Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,playlist-musica,440,0,18,54.06772756361575,2.4485280000590137,402.64835199923255,1304.0,31.18902830663588,0.0,18,36,79,100,180,220,260,310,400,400,400
POST,playlist-usuario,452,0,19,59.21163453541114,2.1876150003663497,359.3699799994283,218.0,32.03963816954413,0.0,19,58,90,110,170,230,290,310,360,360,360
GET,todas-musicas,448,0,21,62.315921171909444,2.592011999695387,386.1736260005273,10673.0,31.756101548574716,0.0,21,52,88,120,180,250,330,340,390,390,390
GET,todos-usuarios,446,0,52,94.37689383857321,6.991977000325278,415.4843679998521,56778.0,31.614333238090005,0.0,52,110,140,160,230,290,360,380,420,420,420
,Aggregated,1786,0,26,67.50452758959459,2.1876150003663497,415.4843679998521,17232.24412094065,126.59910126284473,0.0,26,66,100,130,190,250,320,350,400,420,420
