Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Post imagem 1MB,4259,0,1500,1334.1753224374265,28.81346799995299,3491.4391410000007,30455.0,72.02644561032747,0.0,1500,1800,2000,2000,2200,2300,2400,2500,3200,3500,3500
,Aggregated,4259,0,1500,1334.1753224374265,28.81346799995299,3491.4391410000007,30455.0,72.02644561032747,0.0,1500,1800,2000,2000,2200,2300,2400,2500,3200,3500,3500
