Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Imagem 300KB,3580,0,13,15.16554608463431,5.329710000296473,72.99308299934637,311564.0,72.85643081930897,0.0,13,15,17,17,20,23,54,61,69,73,73
,Aggregated,3580,0,13,15.16554608463431,5.329710000296473,72.99308299934637,311564.0,72.85643081930897,0.0,13,15,17,17,20,23,54,61,69,73,73
