Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/?p=11,8089,7192,840,2688.9788937997455,1.3692259999515954,27843.049323999367,5393.409197675856,68.09054456486496,60.53989325139186,840,2200,3400,5000,8500,11000,14000,19000,23000,28000,28000
GET,/?p=14,8375,7451,870,2701.888664810265,1.472234998800559,60369.90648000028,5326.717970149254,70.49799860684188,62.7200701635318,870,2100,3400,5100,8400,11000,14000,19000,23000,60000,60000
GET,/?p=8,7968,7120,820,3069.85922694151,1.2510500000644242,32165.748511000857,48482.96347891566,67.07200631633626,59.933820905159905,830,2200,3500,5400,9700,13000,20000,22000,28000,32000,32000
,Aggregated,24432,21763,850,2817.620586116643,1.2510500000644242,60369.90648000028,19423.33018172888,205.66054948804307,183.19378432008355,850,2200,3400,5200,8800,12000,17000,20000,26000,32000,60000
