Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Post imagem 1MB,7056,3703,390,1084.8647400685954,7.190433000232588,11668.757036999978,15860.792658730159,116.8267888896751,61.31088424864894,390,900,1300,1500,2400,5800,7400,8200,9700,12000,12000
,Aggregated,7056,3703,390,1084.8647400685954,7.190433000232588,11668.757036999978,15860.792658730159,116.8267888896751,61.31088424864894,390,900,1300,1500,2400,5800,7400,8200,9700,12000,12000
