Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,playlistsDoUsuario,687,0,9,20.22962159970609,2.3921209999571147,1947.3430780000172,91.0,11.609239880310547,0.0,9,11,12,13,18,25,67,220,1900,1900,1900
POST,playlistsPorMusica,703,0,9,28.235392096722784,2.444332999857579,1957.0258649999914,91.0,11.879615190477896,0.0,9,11,12,13,17,22,64,940,2000,2000,2000
POST,todasAsMusicas,676,0,9,25.9595625710114,2.3879459999989194,1951.8116760001476,91.0,11.423356854570494,0.0,9,11,12,13,17,23,80,940,2000,2000,2000
POST,todosUsuarios,753,0,9,28.272911228418632,2.518757000188998,1958.0507590000025,91.0,12.724538034750863,0.0,9,11,12,13,16,25,60,960,2000,2000,2000
,Aggregated,2819,0,9,25.748633251506547,2.3879459999989194,1958.0507590000025,91.0,47.6367499601098,0.0,9,11,12,13,17,25,69,940,2000,2000,2000
