Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,api-py-redis,18825,0,110,426.4395995740207,8.25548900047579,4832.516670000587,89989.80387782205,318.8842059370289,0.0,110,130,180,290,1400,2600,3600,4000,4600,4800,4800
,Aggregated,18825,0,110,426.4395995740207,8.25548900047579,4832.516670000587,89989.80387782205,318.8842059370289,0.0,110,130,180,290,1400,2600,3600,4000,4600,4800,4800
