Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
gRPC,MusicaService/TodasAsMusicas,6525,0,4,4.705154571806241,1.864898999883735,17.426022999643465,29653.0,36.47286264320373,0.0,4,5,7,7,8,9,10,10,14,17,17
gRPC,PlaylistService/PlaylistsPorMusica,6787,0,1,1.633917484157946,0.5441970006359043,13.400935000390746,72.0,37.9373668596818,0.0,1,2,2,2,3,3,3,4,6,13,13
gRPC,PlaylistService/PlaylistsPorUsuario,6647,0,1,1.5788406618109063,0.5516499995792401,8.755775000281574,33.0,37.15480735469352,0.0,1,2,2,2,3,3,3,3,6,9,9
gRPC,UsuarioService/TodosUsuarios,6671,0,4,4.53295050547214,1.8084729999827687,22.37534699997923,19763.0,37.28896041269151,0.0,4,5,6,7,8,8,9,10,15,22,22
,Aggregated,26630,0,2,3.0989259574569066,0.5441970006359043,22.37534699997923,12243.064701464513,148.85399727027055,0.0,2,3,4,5,7,8,9,9,14,17,22
