Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,playlistsDoUsuario,1428,0,5,7.888880739494048,1.8154020001475146,95.13029899994763,91.0,24.132116087388386,0.0,5,8,9,10,13,19,41,55,92,95,95
POST,playlistsPorMusica,1446,0,5,7.828171607879435,1.8237629999475757,85.91683200006628,91.0,24.436302424624373,0.0,5,8,9,10,13,19,42,51,85,86,86
POST,todasAsMusicas,1334,0,5,7.49648929760271,1.8571820000943262,115.4100290000315,91.0,22.543587437378225,0.0,5,7,9,10,13,18,39,46,84,120,120
POST,todosUsuarios,1493,0,5,7.829178008034636,1.8815030000496336,83.43358699994496,91.0,25.230566749629453,0.0,5,8,9,10,14,19,39,49,78,83,83
,Aggregated,5701,0,5,7.766030052620411,1.8154020001475146,115.4100290000315,91.0,96.34257269902044,0.0,5,8,9,10,13,19,40,49,86,120,120
