Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Imagem 300KB,5659,0,12,14.303666187667867,5.253304000689241,79.2833219993554,311564.0,115.14535582027645,0.0,12,14,15,16,18,26,51,61,77,79,79
,Aggregated,5659,0,12,14.303666187667867,5.253304000689241,79.2833219993554,311564.0,115.14535582027645,0.0,12,14,15,16,18,26,51,61,77,79,79
