Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,SOAP_getPlaylistsByMusica,6513,0,4,8.603554597726923,2.327519000573375,430.1504289996956,660.0,36.258129972722365,0.0,4,6,7,9,14,23,45,90,310,430,430
POST,SOAP_getPlaylistsByUsuario,6604,0,4,8.097203642189369,2.281932999721903,401.51677100038796,361.0,36.76473059110372,0.0,4,5,7,8,13,23,44,70,250,400,400
POST,SOAP_getTodasMusicas,6853,0,17,26.249846502550703,8.962965000137046,456.94192399969324,114042.0,38.15092349194939,0.0,17,21,26,30,47,68,100,200,400,460,460
POST,SOAP_getTodosUsuarios,6654,0,17,26.230010171478273,8.956206999755523,453.34746099979384,104144.0,37.04308257922534,0.0,17,21,25,29,46,70,110,220,400,450,450
,Aggregated,26624,0,11,17.425389487342695,2.281932999721903,456.94192399969324,55633.51209435096,148.21686663500083,0.0,11,15,19,21,33,52,87,140,390,430,460
