Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,SOAP_getPlaylistsByMusica,324,0,120,170.13168736109296,5.061761000433762,1162.0175990001371,359.0,23.030325158068056,0.0,120,170,210,250,420,580,710,800,1200,1200,1200
POST,SOAP_getPlaylistsByUsuario,324,0,130,179.65339957411035,5.7300970001961105,1041.1251779996746,361.0,23.030325158068056,0.0,130,190,230,260,430,610,700,830,1000,1000,1000
POST,SOAP_getTodasMusicas,510,0,140,191.6225136980218,6.253179999475833,1249.3615440007488,22724.0,36.25143774881083,0.0,150,220,260,290,430,540,660,750,1200,1200,1200
POST,SOAP_getTodosUsuarios,505,0,150,193.0949709802043,5.64061099976243,987.1438039999703,20837.0,35.896031496371506,0.0,150,210,260,290,440,600,650,690,990,990,990
,Aggregated,1663,0,140,185.55069783403545,5.061761000433762,1249.3615440007488,13436.683704149129,118.20811956131845,0.0,140,200,250,280,430,580,670,750,1200,1200,1200
