Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,playlistsDoUsuario,253,0,7,20.643613723323753,2.7021590003641904,146.03112500026327,91.0,18.05003328890447,0.0,7,10,13,19,76,110,120,120,150,150,150
POST,playlistsPorMusica,497,0,8,23.416797722327708,2.7248239994150936,159.381554999527,91.0,35.45797053195858,0.0,8,13,20,35,81,100,120,130,160,160,160
POST,todasAsMusicas,236,0,8,26.051924237327835,2.997768999193795,145.88662599999225,91.0,16.83718520229824,0.0,8,14,32,55,87,100,130,130,150,150,150
POST,todosUsuarios,214,0,7,25.195236934569802,2.4864650004019495,158.02153399999952,91.0,15.26761709021959,0.0,7,11,19,45,86,120,140,140,160,160,160
,Aggregated,1200,0,8,23.667514636670905,2.4864650004019495,159.381554999527,91.0,85.61280611338088,0.0,8,12,19,38,82,110,120,130,160,160,160
