Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
gRPC,MusicaService/TodasAsMusicas,4470,0,5,5.829298623485867,1.8890900000769761,18.670623999241798,29653.0,24.981522698925815,0.0,5,8,9,9,9,10,11,13,18,19,19
gRPC,PlaylistService/PlaylistsPorMusica,4397,0,2,2.230595818058619,0.682707000123628,11.079144000177621,72.0,24.573547048585418,0.0,2,3,3,3,3,4,4,5,8,11,11
gRPC,PlaylistService/PlaylistsPorUsuario,4430,0,2,2.0287762011331587,0.6209740004123887,14.537838000251213,33.0,24.757974397369434,0.0,2,3,3,3,3,3,4,4,8,15,15
gRPC,UsuarioService/TodosUsuarios,4344,0,5,5.731228627754572,1.85308999971312,22.984646000622888,19763.0,24.27734554902321,0.0,5,7,8,9,9,10,11,14,18,23,23
,Aggregated,17641,0,3,3.953791190350393,0.6209740004123887,22.984646000622888,12406.448387279632,98.59038969390387,0.0,3,4,5,7,9,9,10,11,17,22,23
