Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,api-py-sem-redis,76,30,24000,25689.333193065813,6603.675929999554,49822.928735999994,96948.94736842105,1.2980403236711704,0.5123843382912515,25000,34000,37000,38000,42000,46000,48000,50000,50000,50000,50000
,Aggregated,76,30,24000,25689.333193065813,6603.675929999554,49822.928735999994,96948.94736842105,1.2980403236711704,0.5123843382912515,25000,34000,37000,38000,42000,46000,48000,50000,50000,50000,50000
