Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,playlist-musica,4388,0,3,6.273800976984554,1.571073999912187,197.56251299986616,821.0,24.423218130507998,0.0,3,5,6,7,12,20,35,51,96,200,200
POST,playlist-usuario,4352,0,3,5.993683295492586,1.5002790000835375,193.16971599982935,279.0,24.222845329072655,0.0,3,4,6,7,12,19,33,47,110,190,190
GET,todas-musicas,4457,0,6,10.18452225241249,2.5524640000185173,207.42136700027913,54732.0,24.80726599992574,0.0,6,9,12,14,21,33,49,61,120,210,210
GET,todos-usuarios,4431,0,49,64.60311200925418,25.410324000404216,312.9851679996136,344570.0,24.662552310000216,0.0,49,65,80,92,120,150,180,200,280,310,310
,Aggregated,17628,0,6,21.855159597288424,1.5002790000835375,312.9851679996136,100723.10812343998,98.1158817695066,0.0,6,14,30,37,60,94,130,160,240,310,310
