Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Post imagem 1MB,2461,1589,170,712.4440992669684,5.216116000156035,5280.627500000264,12499.493701747257,40.689881751700426,26.27233730331247,170,330,670,1100,2800,3400,4300,4500,5000,5300,5300
GET,Post imagem 300KB,2498,1618,170,699.8197209767787,4.768472999785445,6255.819620999773,12354.182546036829,41.30163535788203,26.751819859508856,170,330,650,1300,2700,3400,4100,4400,5100,6300,6300
GET,Post texto 400KB,2349,1575,170,1651.9948109953204,5.184679000194592,13430.058414000086,145675.8620689655,38.83808705190748,26.04086296583835,170,330,1100,3200,7300,8700,11000,12000,13000,13000,13000
,Aggregated,7308,4782,170,1010.1273128522184,4.768472999785445,13430.058414000086,55256.51368363437,120.82960416148994,79.06502012865967,170,330,710,1500,3300,4900,8300,9700,12000,13000,13000
