Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Post imagem 1MB,7432,4043,260,979.6957488307307,5.092792000141344,7105.390164000255,15326.933934337998,123.46408243840418,67.16432794651078,260,770,1800,2200,2900,3700,4800,5300,6300,7100,7100
,Aggregated,7432,4043,260,979.6957488307307,5.092792000141344,7105.390164000255,15326.933934337998,123.46408243840418,67.16432794651078,260,770,1800,2200,2900,3700,4800,5300,6300,7100,7100
