Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,SOAP_getPlaylistsByMusica,4490,0,4,7.904017588635836,2.3494500001106644,113.9311959996121,660.0,24.99297783110118,0.0,4,6,8,9,16,25,40,54,96,110,110
POST,SOAP_getPlaylistsByUsuario,4403,0,4,7.50594574449387,2.3173380000116595,96.43118400026651,361.0,24.50870409584376,0.0,4,6,8,9,15,23,34,49,92,96,96
POST,SOAP_getTodasMusicas,4368,0,17,25.90530413003537,9.048534999692492,197.32404999967912,114042.0,24.31388132878618,0.0,17,23,30,35,53,70,99,130,180,200,200
POST,SOAP_getTodosUsuarios,4414,0,18,26.29017659129894,9.034839999912947,181.31475800009866,104144.0,24.569934108347574,0.0,18,24,30,35,54,71,98,130,170,180,180
,Aggregated,17675,0,11,16.845087751059218,2.3173380000116595,197.32404999967912,54448.65374823197,98.3854973640787,0.0,11,16,20,23,38,56,79,100,170,180,200
