Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
gRPC,MusicaService/TodasAsMusicas,2118,0,9,8.45993863550052,2.377087000240863,105.24233599971922,29653.0,11.837921281196943,0.0,9,10,11,11,13,14,17,19,37,110,110
gRPC,PlaylistService/PlaylistsPorMusica,2106,0,4,4.005992306265778,1.101953999750549,666.7311239998526,72.0,11.770850905666082,0.0,4,4,4,5,6,7,8,9,17,670,670
gRPC,PlaylistService/PlaylistsPorUsuario,2199,0,3,4.807483077310296,0.9124379994318588,3066.6351450008733,33.0,12.290646316030253,0.0,3,4,4,4,5,6,7,8,23,3100,3100
gRPC,UsuarioService/TodosUsuarios,2207,0,9,8.188437612581822,2.305951000380446,31.322509000347054,19763.0,12.335359899717494,0.0,9,10,11,11,12,14,17,18,28,31,31
,Aggregated,8630,0,4,6.372920848778592,0.9124379994318588,3066.6351450008733,12357.612282734646,48.23477840261077,0.0,4,7,9,10,11,13,15,17,28,3100,3100
