Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,playlistsDoUsuario,5313,0,4,5.791598836062437,1.6897979999157542,112.20538099996702,91.0,29.588060933328805,0.0,4,5,6,7,10,13,21,65,100,110,110
POST,playlistsPorMusica,10817,0,4,5.596953615699073,1.6480510003020754,108.90934500002913,91.0,60.239799570076734,0.0,4,5,6,7,10,13,19,41,94,110,110
POST,todasAsMusicas,5354,0,4,5.553574726745505,1.6735210001570522,106.56470300000365,91.0,29.816389655005164,0.0,4,5,6,7,10,13,19,29,100,110,110
POST,todosUsuarios,5244,0,4,5.839045670100182,1.6837970001688518,108.95540000001347,91.0,29.203800401727133,0.0,4,5,6,7,10,13,23,67,100,110,110
,Aggregated,26728,0,4,5.674453997980347,1.6480510003020754,112.20538099996702,91.0,148.84805056013784,0.0,4,5,6,7,10,13,20,50,99,110,110
